Sample ID	Text	Unit	Mineral #1	%	Chem. #	Mineral #2	%	Chem. #	Mineral #3	%	Chem. #	Mineral #4	%	Chem. #	Mineral #5	%	Chem. #	Mineral #6	%	Chem. #	Mineral #7	%	Chem. #	Mineral #8	%	Chem. #	Mineral #9	%	Chem. #	Mineral #10	%	Chem. #
TB-RPB-003          	SiO2-2		QTZ	90.00 	0	TRO	10.00 	0	   	0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0
TB-RPB-004          	SiO2-3		QTZ	80.00 	0	TRO	20.00 	0	   	0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0
TM-TJM-001	Allende CAI Slab 5 3509-HC13	Vol	MEL	40.00 	0	FAS	35.00 	0	SPI	15.00 	0	ANO	10.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0
TM-TJM-003	Allende CAI Slab 6 3509-HC16	Vol	MEL	45.00 	0	FAS	35.00 	0	SPI	15.00 	0	ANO	5.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0
TM-TJM-005	Allende CAI Slab 6 3509-HC17	Vol	MEL	35.00 	0	FAS	40.00 	0	SPI	20.00 	0	ANO	5.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0
TM-TJM-006	Allende CAI Slab 4 3509-HC11	Vol	OLV	85.00 	0	SPI	10.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0
TP-SWP-005	M+ 300	Vol	QNC	79.00 	828	OLV	20.00 	829																								
TP-SWP-006	M+ 30	Vol	GLS	5.00 	824	OLV	13.80 	825	PLG	69.00 	826	PYX	9.00 	827																		
TP-SWP-008	M 300	Vol	QNC	68.00 	822	OLV	29.00 	823																								
TP-SWP-009	M 30	Vol	GLS	13.00 	817	OLV	26.00 	818	SPI	1.00 	819	PLG	41.00 	820	PYX	18.00 	821															
WC-CMP-003          	Pyr40/Cal40/Alu20 		PYR	40.00 	0	CAL	40.00 	0	ALU	20.00 	0	   	0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0
WG-ARH-001          	Baboquivari 		SND	82.00 	0	SLT	15.90 	0	CLY	2.10 	0	   	0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0
WG-ARH-002          	Epitaph 		SND	75.70 	0	SLT	11.30 	0	CLY	13.00 	0	   	0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0
WG-ARH-003          	Forrest 		SND	85.00 	0	SLT	12.40 	0	CLY	2.60 	0	   	0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0
WG-ARH-004          	Graham		SND	69.80 	0	SLT	19.70 	0	CLY	10.50 	0	   	0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0
WG-ARH-005          	Mabray		SND	79.90 	0	SLT	16.20 	0	CLY	3.80 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0
WG-ARH-006          	Stronghold		SND	79.60 	0	SLT	12.60 	0	CLY	7.60 	0	   	0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0
WG-ARH-007          	Sutherland		SND	77.00 	0	SLT	15.10 	0	CLY	8.00 	0	   	0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0
WG-ARH-008          	Woodcutter		SND	84.10 	0	SLT	13.30 	0	CLY	2.60 	0	   	0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0
WG-ARH-009          	Unit #2 		SND	52.30 	0	SLT	38.10 	0	CLY	9.60 	0	   	0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0
WG-ARH-010          	Unit #3 		SND	66.00 	0	SLT	23.60 	0	CLY	10.40 	0	   	0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0
WG-ARH-011          	Unit #10		SND	38.30 	0	SLT	36.10 	0	CLY	25.60 	0	   	0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0
WG-ARH-012          	Unit #11		SND	84.40 	0	SLT	13.40 	0	CLY	2.20 	0	   	0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0
WG-ARH-013          	Unit #13		SND	74.90 	0	SLT	14.20 	0	CLY	10.90 	0	   	0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0
WG-ARH-014          	Unit #14		SND	58.10 	0	SLT	34.80 	0	CLY	7.10 	0	   	0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0
WG-ARH-015          	Unit #16		SND	92.10 	0	SLT	5.30 	0	CLY	2.20 	0	   	0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0
WG-ARH-016          	Unit #17		SND	76.40 	0	SLT	18.20 	0	CLY	5.50 	0	   	0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0
WG-ARH-017          	Unit #18		SND	61.40 	0	SLT	24.70 	0	CLY	13.80 	0	   	0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0
WG-ARH-018          	Unit #21		SND	79.20 	0	SLT	17.90 	0	CLY	3.00 	0	   	0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0
WG-ARH-019          	Unit #23		SND	55.40 	0	SLT	35.80 	0	CLY	8.80 	0	   	0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0
WG-ARH-020          	Unit #24		SND	54.50 	0	SLT	38.40 	0	CLY	7.10 	0	   	0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0
WG-ARH-021          	Unit #25		SND	64.70 	0	SLT	25.30 	0	CLY	10.00 	0	   	0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0
WG-ARH-022          	Unit #29		SND	82.50 	0	SLT	14.60 	0	CLY	3.00 	0	   	0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0
WG-ARH-024          	uperstition Standard		CLY	2.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0
WG-ARH-027          	Unit #6 		SND	77.00 	0	SLT	15.50 	0	CLY	7.60 	0	   	0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0
XA-CMP-001          			ANO	90.00 	41	ENS	10.00 	38	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0
XA-CMP-002          			ANO	75.00 	41	ENS	25.00 	38	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0
XA-CMP-003          			ANO	50.00 	41	ENS	50.00 	38	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0
XA-CMP-004          			ANO	25.00 	41	ENS	75.00 	38	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0
XA-CMP-005          			ANO	10.00 	41	ENS	90.00 	38	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0
XE-CMP-001          	Mixture 		ENS	93.00 	36	ILM	7.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0
XE-CMP-002          	Mixture 		ENS	93.00 	36	ILM	7.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0
XE-CMP-003          	Mixture 		ENS	93.00 	36	ILM	7.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0
XE-CMP-004          	Mixture 		ENS	93.00 	36	ILM	7.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0
XE-CMP-005          	Mixture 		ENS	90.00 	36	ILM	10.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0
XE-CMP-006          	Mixture 		ENS	90.00 	36	ILM	10.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0
XE-CMP-007          	Mixture 		ENS	90.00 	36	ILM	10.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0
XE-CMP-008          	Mixture 		ENS	90.00 	36	ILM	10.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0
XE-CMP-009          	MX 90% E 10% I		ENS	90.00 	36	ILM	10.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0
XE-CMP-010          	Mx 90% E 10% I		ENS	90.00 	36	ILM	10.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0
XE-CMP-011          	Mixture 		ENS	85.00 	36	ILM	15.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0
XE-CMP-012          	Mixture 		ENS	85.00 	36	ILM	15.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0
XE-CMP-013          	Mixture 		ENS	85.00 	36	ILM	15.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0
XE-CMP-014          	Mixture 		ENS	85.00 	36	ILM	15.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0
XE-CMP-015          	Mixture 		ENS	50.00 	36	ILM	50.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0
XE-CMP-016          	Mixture 		ENS	75.00 	36	PLG	25.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0
XE-CMP-017          	Mixture 		ENS	70.00 	36	PLG	30.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0
XE-CMP-018          	Mixture 		ENS	50.00 	36	PLG	50.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0
XE-CMP-019          	Mixture 		ENS	82.50 	36	ILM	7.50 	0	PLG	10.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0
XE-CMP-020          	Mixture 		ENS	75.00 	36	ILM	5.00 	0	PLG	20.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0
XE-CMP-021          	Mixture 		ENS	60.00 	36	PLG	40.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0
XE-CMP-022          	Mixture 		ENS	55.00 	36	ILM	45.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0
XE-CMP-023          	Mixture 		ENS	60.00 	36	PLG	40.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0
XE-CMP-024          	Mixture 		ENS	70.00 	36	PLG	30.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0
XE-CMP-025          	Mixture 		ENS	60.00 	36	ILM	40.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0
XE-CMP-026          	Mixture 		ENS	70.00 	36	ILM	30.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0
XE-CMP-030          	Mixture 		ENS	5.00 	38	PLG	95.00 	39	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0
XE-CMP-031          	Mixture 		ENS	5.00 	38	PLG	95.00 	39	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0
XE-CMP-032          	Mixture 		ENS	5.00 	38	PLG	95.00 	39	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0
XE-CMP-033          	Mixture 		ENS	5.00 	38	PLG	95.00 	39	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0
XE-CMP-034          	Mixture 		ENS	5.00 	38	PLG	95.00 	39	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0
XE-CMP-035          	Mixture 		ENS	15.00 	38	PLG	85.00 	39	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0
XE-CMP-036          	Mixture 		ENS	15.00 	38	PLG	85.00 	39	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0
XE-CMP-037          	Mixture 		ENS	15.00 	38	PLG	85.00 	39	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0
XE-CMP-038          	Mixture 		ENS	15.00 	38	PLG	85.00 	39	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0
XE-CMP-039          	Mixture 		ENS	15.00 	38	PLG	85.00 	39	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0
XE-CMP-040          	Mixture 		ENS	50.00 	38	PLG	50.00 	39	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0
XE-CMP-041          	Mixture 		ENS	50.00 	38	PLG	50.00 	39	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0
XE-CMP-042          	Mixture 		ENS	50.00 	38	PLG	50.00 	39	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0
XE-CMP-043          	Mixture 		ENS	50.00 	38	PLG	50.00 	39	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0
XE-CMP-044          	Mixture 		ENS	50.00 	38	PLG	50.00 	39	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0
XE-CMP-045          	Mixture 		ENS	5.00 	38	PLG	95.00 	39	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0
XE-CMP-046          	Mixture 		ENS	15.00 	38	PLG	85.00 	39	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0
XE-CMP-047          	Mixture 		ENS	50.00 	38	PLG	50.00 	39	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0
XE-CMP-048          	Mixture 		ENS	5.00 	38	PLG	15.00 	39	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0
XE-CMP-049          	Mixture 		ENS	15.00 	38	PLG	85.00 	39	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0
XE-CMP-050          	Mixture 		ENS	50.00 	38	PLG	50.00 	39	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0
XE-CMP-051          	Mixture 		PLG	95.00 	39	ENS	5.00 	38	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0
XE-CMP-052          	Mixture 		PLG	95.00 	39	ENS	5.00 	38	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0
XE-CMP-053          	Mixture 		PLG	85.00 	39	ENS	15.00 	38	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0
XE-CMP-054          	Mixture 		PLG	85.00 	39	ENS	15.00 	38	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0
XE-CMP-055          	Mixture 		PLG	50.00 	39	ENS	50.00 	38	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0
XE-CMP-056          	Mixture 		PLG	50.00 	39	ENS	50.00 	38	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0
XE-CMP-057          	Mixture 		PLG	95.00 	39	ENS	5.00 	38	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0
XE-CMP-058          	Mixture 		PLG	95.00 	39	ENS	5.00 	38	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0
XE-CMP-059          	Mixture 		PLG	85.00 	39	ENS	15.00 	38	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0
XE-CMP-060          	Mixture 		PLG	85.00 	39	ENS	15.00 	38	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0
XE-CMP-061          	Mixture 		PLG	50.00 	39	ENS	50.00 	38	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0
XE-CMP-062          	Mixture 		PLG	50.00 	39	ENS	50.00 	38	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0
XE-CMP-063          	Mixture 		PLG	35.00 	39	GLS	65.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0
XE-CMP-064          	Mixture 		ENS	5.25 	38	PLG	29.75 	39	GLS	65.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0
XE-CMP-065          	Mixture 		ENS	35.00 	38	GLS	65.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0
XE-CMP-066          			PLG	36.89 	39	ENS	6.51 	38	GLS	56.60 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0
XE-CMP-067          			PLG	34.94 	39	ENS	6.17 	38	GLS	5.20 	0	GLS	53.70 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0
XL-CMP-001          	Mixture 		PLG	85.00 	39	ENS	15.00 	38	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0
XL-CMP-002          	Mixture 		PLG	75.00 	39	ENS	25.00 	38	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0
XL-CMP-003          	Mixture 		PLG	70.00 	39	ENS	30.00 	38	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0
XL-CMP-004          	Mixture 		PLG	60.00 	39	ENS	40.00 	38	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0
XL-CMP-005          	Mixture 		PLG	55.00 	39	ENS	45.00 	38	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0
XM-CMP-001          	STDB2/GYP 5050		GYP	50.00 	0	SST	50.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0
XM-CMP-002          	STDB2/GYP 2575		GYP	25.00 	0	SST	75.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0
XM-CMP-003          	STDB2/GYP 7525		GYP	25.00 	0	SST	75.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0
XM-CMP-004          	STDB2/GYP 1684		GYP	84.00 	0	SST	16.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0
XM-CMP-005          	STDB2/STN31B 1		SST	50.00 	0	SER	50.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0
XM-CMP-006          	STDB2/STN31B 2		SST	25.00 	0	SER	75.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0
XM-CMP-007          	STDB2/STN31B 3		SST	25.00 	0	SER	75.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0
XM-CMP-008          	RUT/GYP11/89		RUT	11.00 	0	GYP	89.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0
XM-CMP-011          	Mont./Carbon Black		MON	99.90 	0	CAR	0.10 	0	   	0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0
XM-CMP-012          	Mont./Carbon Black		MON	99.50 	0	CAR	0.50 	0	   	0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0
XM-CMP-013          	Mont./Carbon Black		MON	98.00 	0	CAR	2.00 	0	   	0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0
XM-CMP-014          	Mont./Carbon Black		MON	95.00 	0	CAR	5.00 	0	   	0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0		0.00 	0
XO-CMP-001          	Mixture 		OLV	90.00 	0	ILM	10.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0
XO-CMP-002          	Mixture 		OLV	80.00 	0	ILM	20.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0
XO-CMP-003          	Mixture 		OLV	70.00 	0	ILM	30.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0
XO-CMP-010          	Oliv/Mag		OLV	95.00 	42	MAG	5.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0
XO-CMP-011          	Oliv/Mag		OLV	90.00 	42	MAG	10.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0
XO-CMP-012          	Oliv/Mag		OLV	75.00 	42	MAG	25.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0
XO-CMP-013          	Oliv/Mag		OLV	50.00 	42	MAG	50.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0
XO-CMP-014          	Oliv/Mag		OLV	25.00 	42	MAG	75.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0
XO-CMP-015          	"Oliv , Enst "		OLV	90.00 	42	ENS	10.00 	38	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0	   	0.00 	0
