SpectrumID	SampleID	Date	ReleaseDate	SpecCode	Start	Stop	Resolution	SourceAngle	DetectAngle	AzimuthAngle	PhaseAngle	Temperature	Atmosphere	PhotoFile	Spinning	Aperture	Scrambler	Depolarizer	User	NASA_PI_Sponsor	ResearchType	Reference			
BKR1DL035A	DL-CMP-035-A	8-Apr-05	8-Apr-08	BD-VNIR+B?F-FTIR2	300	49859	4.0	NA	NA	NA	NA	Room	Ambient+Dry		No	50.0	Out	Out	MDD	CMP	"PGG, Student "				
C1DL35A	DL-CMP-035-A	6-Apr-05	7-Apr-08	BD-VNIR	300	2600	5.0	30.0	0.0	0.0	30.0	Room	Ambient		Yes	7.0	In 	Out	MDD	CMP	"PGG, Student "				
C2DL35A	DL-CMP-035-A	7-Apr-05	7-Apr-08	BD-VNIR	410	590	0.5	30.0	0.0	0.0	30.0	Room	Ambient		Yes	7.0	In 	Out	MDD	CMP	"PGG, Student "				
BIR1DL036A	DL-CMP-036-A	12-Apr-05	12-Apr-08	BCF-FTIR2	1667	49859	4.0	NA	NA	NA	NA	Room	Dry air		No	50.0	Out	Out	MDD	CMP	"PGG, Student "				
BKR1DL036A	DL-CMP-036-A	12-Apr-05	12-Apr-08	BD-VNIR+B?F-FTIR2	300	49859	4.0	NA	NA	NA	NA	Room	Ambient+Dry		No	50.0	Out	Out	MDD	CMP	"PGG, Student "				
C1DL36A	DL-CMP-036-A	11-Apr-05	8-Apr-08	BD-VNIR	300	2600	5.0	30.0	0.0	0.0	30.0	Room	Ambient		Yes	7.0	In 	Out	MDD	CMP	"PGG, Student "				
C2DL36A	DL-CMP-036-A	8-Apr-05	8-Apr-08	BD-VNIR	410	590	0.5	30.0	0.0	0.0	30.0	Room	Ambient		Yes	7.0	In 	Out	MDD	CMP	"PGG, Student "				
C3DL36A	DL-CMP-036-A	17-Aug-06	17-Aug-09	BD-VNIR	400	600	1.0	30.0	0.0	0.0	30.0	Room	Ambient		Yes	3.5	In 	Out	CMP	MDD	"PGG, Student "				
BIR1DL037A	DL-CMP-037-A	12-Apr-05	12-Apr-08	BCF-FTIR2	1667	49859	4.0	NA	NA	NA	NA	Room	Dry air		No	50.0	Out	Out	MDD	CMP	"PGG, Student "				
BKR1DL037A	DL-CMP-037-A	12-Apr-05	12-Apr-08	BD-VNIR+B?F-FTIR2	300	49859	4.0	NA	NA	NA	NA	Room	Ambient+Dry		No	50.0	Out	Out	MDD	CMP	"PGG, Student "				
C1DL37A	DL-CMP-037-A	11-Apr-05	8-Apr-08	BD-VNIR	300	2600	5.0	30.0	0.0	0.0	30.0	Room	Ambient		Yes	7.0	In 	Out	MDD	CMP	"PGG, Student "				
C2DL37A	DL-CMP-037-A	8-Apr-05	8-Apr-08	BD-VNIR	410	590	0.5	30.0	0.0	0.0	30.0	Room	Ambient		Yes	7.0	In 	Out	MDD	CMP	"PGG, Student "				
C3DL37A	DL-CMP-037-A	17-Aug-06	17-Aug-09	BD-VNIR	400	600	1.0	30.0	0.0	0.0	30.0	Room	Ambient		Yes	3.5	In 	Out	CMP	MDD	"PGG, Student "				
BIR1DL038A	DL-CMP-038-A	14-Apr-05	14-Apr-08	BCF-FTIR2	1667	49859	4.0	NA	NA	NA	NA	Room	Dry air		No	50.0	Out	Out	MDD	CMP	"PGG, Student "				
BKR1DL038A	DL-CMP-038-A	14-Apr-05	14-Apr-08	BD-VNIR+B?F-FTIR2	300	49859	4.0	NA	NA	NA	NA	Room	Ambient+Dry		No	50.0	Out	Out	MDD	CMP	"PGG, Student "				
C1DL38A	DL-CMP-038-A	11-Apr-05	12-Apr-08	BD-VNIR	300	2600	5.0	30.0	0.0	0.0	30.0	Room	Ambient		Yes	7.0	In 	Out	MDD	CMP	"PGG, Student "				
C2DL38A	DL-CMP-038-A	12-Apr-05	12-Apr-08	BD-VNIR	410	590	0.5	30.0	0.0	0.0	30.0	Room	Ambient		Yes	7.0	In 	Out	MDD	CMP	"PGG, Student "				
BIR1DL039A	DL-CMP-039-A	19-Apr-05	19-Apr-08	BCF-FTIR2	1667	49859	4.0	NA	NA	NA	NA	Room	Dry air		No	50.0	Out	Out	MDD	CMP	"PGG, Student "				
BKR1DL039A	DL-CMP-039-A	19-Apr-05	19-Apr-08	BD-VNIR+B?F-FTIR2	300	49859	4.0	NA	NA	NA	NA	Room	Ambient+Dry		No	20.0	Out	Out	MDD	CMP	"PGG, Student "				
C1DL39A	DL-CMP-039-A	15-Apr-05	14-Apr-08	BD-VNIR	300	2600	5.0	30.0	0.0	0.0	30.0	Room	Ambient		Yes	3.5	Out	Out	MDD	CMP	"PGG, Student "				
C2DL39A	DL-CMP-039-A	14-Apr-05	13-Apr-08	BD-VNIR	410	590	0.5	30.0	0.0	0.0	30.0	Room	Ambient		Yes	3.5	Out	Out	MDD	CMP	"PGG, Student "				
C3DL39A	DL-CMP-039-A	17-Aug-06	17-Aug-09	BD-VNIR	400	600	1.0	30.0	0.0	0.0	30.0	Room	Ambient		Yes	3.5	In 	Out	CMP	MDD	"PGG, Student "				
BIR1DL040A	DL-CMP-040-A	19-Apr-05	19-Apr-08	BCF-FTIR2	1667	49859	4.0	NA	NA	NA	NA	Room	Dry air		No	50.0	Out	Out	MDD	CMP	"PGG, Student "				
BKR1DL040A	DL-CMP-040-A	19-Apr-05	19-Apr-08	BD-VNIR+B?F-FTIR2	300	49859	4.0	NA	NA	NA	NA	Room	Ambient+Dry		No	20.0	Out	Out	MDD	CMP	"PGG, Student "				
C1DL40A	DL-CMP-040-A	15-Apr-05	14-Apr-08	BD-VNIR	300	2600	5.0	30.0	0.0	0.0	30.0	Room	Ambient		Yes	3.5	Out	Out	MDD	CMP	"PGG, Student "				
C2DL40A	DL-CMP-040-A	14-Apr-05	13-Apr-08	BD-VNIR	410	590	0.5	30.0	0.0	0.0	30.0	Room	Ambient		Yes	3.5	Out	Out	MDD	CMP	"PGG, Student "				
BIR1DL041A	DL-CMP-041-A	19-Apr-05	19-Apr-08	BCF-FTIR2	1667	49859	4.0	NA	NA	NA	NA	Room	Dry air		No	50.0	Out	Out	MDD	CMP	"PGG, Student "				
BKR1DL041A	DL-CMP-041-A	19-Apr-05	19-Apr-08	BD-VNIR+B?F-FTIR2	300	49859	4.0	NA	NA	NA	NA	Room	Ambient+Dry		No	20.0	Out	Out	MDD	CMP	"PGG, Student "				
C1DL41A	DL-CMP-041-A	15-Apr-05	14-Apr-08	BD-VNIR	300	2600	5.0	30.0	0.0	0.0	30.0	Room	Ambient		Yes	3.5	Out	Out	MDD	CMP	"PGG, Student "				
C2DL41A	DL-CMP-041-A	13-Apr-05	13-Apr-08	BD-VNIR	410	590	0.5	30.0	0.0	0.0	30.0	Room	Ambient		Yes	3.5	Out	Out	MDD	CMP	"PGG, Student "				
C3DL41A	DL-CMP-041-A	16-Aug-06	16-Aug-09	BD-VNIR	400	600	1.0	30.0	0.0	0.0	30.0	Room	Ambient		Yes	3.5	In 	Out	CMP	MDD	"PGG, Student "				
BIR1DL042A	DL-CMP-042-A	19-Apr-05	19-Apr-08	BCF-FTIR2	1667	49859	4.0	NA	NA	NA	NA	Room	Dry air		No	50.0	Out	Out	MDD	CMP	"PGG, Student "				
BKR1DL042A	DL-CMP-042-A	19-Apr-05	19-Apr-08	BD-VNIR+B?F-FTIR2	300	49859	4.0	NA	NA	NA	NA	Room	Ambient+Dry		No	20.0	Out	Out	MDD	CMP	"PGG, Student "				
C1DL42A	DL-CMP-042-A	15-Apr-05	14-Apr-08	BD-VNIR	300	2600	5.0	30.0	0.0	0.0	30.0	Room	Ambient		Yes	3.5	Out	Out	MDD	CMP	"PGG, Student "				
C2DL42A	DL-CMP-042-A	13-Apr-05	13-Apr-08	BD-VNIR	410	590	0.5	30.0	0.0	0.0	30.0	Room	Ambient		Yes	3.5	Out	Out	MDD	CMP	"PGG, Student "				
BIR1DL043A	DL-CMP-043-A	19-Apr-05	19-Apr-08	BCF-FTIR2	1667	49859	4.0	NA	NA	NA	NA	Room	Dry air		No	50.0	Out	Out	MDD	CMP	"PGG, Student "				
BKR1DL043A	DL-CMP-043-A	19-Apr-05	19-Apr-08	BD-VNIR+B?F-FTIR2	300	49859	4.0	NA	NA	NA	NA	Room	Ambient+Dry		No	20.0	Out	Out	MDD	CMP	"PGG, Student "				
C1DL43A	DL-CMP-043-A	15-Apr-05	18-Apr-08	BD-VNIR	300	2600	5.0	30.0	0.0	0.0	30.0	Room	Ambient		Yes	3.5	Out	Out	MDD	CMP	"PGG, Student "				
C2DL43A	DL-CMP-043-A	18-Apr-05	18-Apr-08	BD-VNIR	410	590	0.5	30.0	0.0	0.0	30.0	Room	Ambient		Yes	3.5	Out	Out	MDD	CMP	"PGG, Student "				
C3DL43A	DL-CMP-043-A	17-Aug-06	17-Aug-09	BD-VNIR	400	600	1.0	30.0	0.0	0.0	30.0	Room	Ambient		Yes	3.5	In 	Out	CMP	MDD	"PGG, Student "				
BIR1DL044A	DL-CMP-044-A	19-Apr-05	19-Apr-08	BCF-FTIR2	1667	49859	4.0	NA	NA	NA	NA	Room	Dry air		No	50.0	Out	Out	MDD	CMP	"PGG, Student "				
BKR1DL044A	DL-CMP-044-A	19-Apr-05	19-Apr-08	BD-VNIR+B?F-FTIR2	300	49859	4.0	NA	NA	NA	NA	Room	Ambient+Dry		No	20.0	Out	Out	MDD	CMP	"PGG, Student "				
C1DL44A	DL-CMP-044-A	15-Apr-05	18-Apr-08	BD-VNIR	300	2600	5.0	30.0	0.0	0.0	30.0	Room	Ambient		Yes	3.5	Out	Out	MDD	CMP	"PGG, Student "				
C2DL44A	DL-CMP-044-A	18-Apr-05	18-Apr-08	BD-VNIR	410	590	0.5	30.0	0.0	0.0	30.0	Room	Ambient		Yes	3.5	Out	Out	MDD	CMP	"PGG, Student "				
C3DL44A	DL-CMP-044-A	21-Aug-06	21-Aug-09	BD-VNIR	400	600	1.0	30.0	0.0	0.0	30.0	Room	Ambient		Yes	3.5	In 	Out	CMP	MDD	"PGG, Student "				
BIR1DL045A	DL-CMP-045-A	29-Apr-05	29-Apr-08	BCF-FTIR2	2000	49859	4.0	NA	NA	NA	NA	Room	Dry air		No	20.0	Out	Out	MDD	CMP	"PGG, Student "				
BKR1DL045A	DL-CMP-045-A	29-Apr-05	29-Apr-08	BD-VNIR+BCF-FTIR2	300	49859	4.0	NA	NA	NA	NA	Room	Ambient+Dry		No	20.0	Out	Out	MDD	CMP	"PGG, Student "				
C1DL45A	DL-CMP-045-A	26-Apr-05	26-Apr-08	BD-VNIR	300	2600	5.0	30.0	0.0	0.0	30.0	Room	Ambient		Yes	3.5	Out	Out	MDD	CMP	"PGG, Student "				
C2DL45A	DL-CMP-045-A	27-Apr-05	27-Apr-08	BD-VNIR	410	590	0.5	30.0	0.0	0.0	30.0	Room	Ambient		Yes	3.5	Out	Out	MDD	CMP	"PGG, Student "				
C3DL45A	DL-CMP-045-A	27-Apr-05	27-Apr-08	BD-VNIR	410	590	0.5	30.0	0.0	0.0	30.0	Room	Ambient		Yes	3.5	Out	Out	MDD	CMP	"PGG, Student "				
C4DL45A	DL-CMP-045-A	24-Aug-06	24-Aug-09	BD-VNIR	400	600	1.0	30.0	0.0	0.0	30.0	Room	Ambient		Yes	3.5	Out	Out	CMP	MDD	"PGG, Student "				
BIR1DL046A	DL-CMP-046-A	26-Jul-05	30-Jul-08	BCF-FTIR2	2000	49859	4.0	NA	NA	NA	NA	Room	Dry air		No	55.0	Out	Out	MDD	CMP	"PGG, Student "				
BKR1DL046A	DL-CMP-046-A	29-Jul-05	30-Jul-08	BD-VNIR+B?F-FTIR2	300	49859	4.0	NA	NA	NA	NA	Room	Ambient+Dry		No	55.0	Out	Out	MDD	CMP	"PGG, Student "				
C1DL46A	DL-CMP-046-A	28-Jul-05	29-Jul-08	BD-VNIR	300	2600	5.0	30.0	0.0	0.0	30.0	Room	Ambient		Yes	1.1	Out	Out	MDD	CMP	"PGG, Student "				
C2DL46A	DL-CMP-046-A	29-Jul-05	29-Jul-08	BD-VNIR	410	590	0.5	30.0	0.0	0.0	30.0	Room	Ambient		Yes	1.1	Out	Out	MDD	CMP	"PGG, Student "				
C3DL46A	DL-CMP-046-A	24-Aug-06	24-Aug-09	BD-VNIR	400	600	1.0	30.0	0.0	0.0	30.0	Room	Ambient		Yes	3.5	Out	Out	CMP	MDD	"PGG, Student "				
BIR1DL047A	DL-CMP-047-A	26-Jul-05	30-Jul-08	BCF-FTIR2	2000	49859	4.0	NA	NA	NA	NA	Room	Dry air		No	55.0	Out	Out	MDD	CMP	"PGG, Student "				
BKR1DL047A	DL-CMP-047-A	29-Jul-05	30-Jul-08	BD-VNIR+B?F-FTIR2	300	49859	4.0	NA	NA	NA	NA	Room	Ambient+Dry		No	55.0	Out	Out	MDD	CMP	"PGG, Student "				
C1DL47A	DL-CMP-047-A	28-Jul-05	29-Jul-08	BD-VNIR	300	2600	5.0	30.0	0.0	0.0	30.0	Room	Ambient		Yes	1.1	Out	Out	MDD	CMP	"PGG, Student "				
C2DL47A	DL-CMP-047-A	29-Jul-05	29-Jul-08	BD-VNIR	410	590	0.5	30.0	0.0	0.0	30.0	Room	Ambient		Yes	1.1	Out	Out	MDD	CMP	"PGG, Student "				
BIR1DL048A	DL-CMP-048-A	29-Jul-05	30-Jul-08	BCF-FTIR2	1667	49859	4.0	NA	NA	NA	NA	Room	Dry air		No	55.0	Out	Out	MDD	CMP	"PGG, Student "				
BKR1DL048A	DL-CMP-048-A	29-Jul-05	30-Jul-08	BD-VNIR+B?F-FTIR2	300	49859	4.0	NA	NA	NA	NA	Room	Ambient+Dry		No	55.0	Out	Out	MDD	CMP	"PGG, Student "				
C1DL48A	DL-CMP-048-A	28-Jul-05	27-Jul-08	BD-VNIR	300	2600	5.0	30.0	0.0	0.0	30.0	Room	Ambient		Yes	3.5	Out	Out	MDD	CMP	"PGG, Student "				
C2DL48A	DL-CMP-048-A	26-Jul-05	26-Jul-08	BD-VNIR	410	590	0.5	30.0	0.0	0.0	30.0	Room	Ambient		Yes	3.5	Out	Out	MDD	CMP	"PGG, Student "				
C3DL48A	DL-CMP-048-A	16-Aug-06	16-Aug-09	BD-VNIR	400	600	1.0	30.0	0.0	0.0	30.0	Room	Ambient		Yes	3.5	In 	Out	CMP	MDD	"PGG, Student "				
BIR1DL049A	DL-CMP-049-A	29-Jul-05	30-Jul-08	BCF-FTIR2	1667	49859	4.0	NA	NA	NA	NA	Room	Dry air		No	55.0	Out	Out	MDD	CMP	"PGG, Student "				
BKR1DL049A	DL-CMP-049-A	29-Jul-05	30-Jul-08	BD-VNIR+B?F-FTIR2	300	49859	4.0	NA	NA	NA	NA	Room	Ambient+Dry		No	55.0	Out	Out	MDD	CMP	"PGG, Student "				
C1DL49A	DL-CMP-049-A	28-Jul-05	27-Jul-08	BD-VNIR	300	2600	5.0	30.0	0.0	0.0	30.0	Room	Ambient		Yes	3.5	Out	Out	MDD	CMP	"PGG, Student "				
C2DL49A	DL-CMP-049-A	26-Jul-05	26-Jul-08	BD-VNIR	410	590	0.5	30.0	0.0	0.0	30.0	Room	Ambient		Yes	3.5	Out	Out	MDD	CMP	"PGG, Student "				
C3DL49A	DL-CMP-049-A	16-Aug-06	16-Aug-09	BD-VNIR	400	600	1.0	30.0	0.0	0.0	30.0	Room	Ambient		Yes	3.5	In 	Out	CMP	MDD	"PGG, Student "				
BIR1DL050A	DL-CMP-050-A	29-Jul-05	30-Jul-08	BCF-FTIR2	1667	49859	4.0	NA	NA	NA	NA	Room	Dry air		No	55.0	Out	Out	MDD	CMP	"PGG, Student "				
BKR1DL050A	DL-CMP-050-A	29-Jul-05	30-Jul-08	BD-VNIR+B?F-FTIR2	300	49859	4.0	NA	NA	NA	NA	Room	Ambient+Dry		No	55.0	Out	Out	MDD	CMP	"PGG, Student "				
C1DL50A	DL-CMP-050-A	28-Jul-05	27-Jul-08	BD-VNIR	300	2600	5.0	30.0	0.0	0.0	30.0	Room	Ambient		Yes	3.5	Out	Out	MDD	CMP	"PGG, Student "				
C2DL50A	DL-CMP-050-A	26-Jul-05	26-Jul-08	BD-VNIR	410	590	0.5	30.0	0.0	0.0	30.0	Room	Ambient		Yes	3.5	Out	Out	MDD	CMP	"PGG, Student "				
C3DL50A	DL-CMP-050-A	15-Aug-06	15-Aug-09	BD-VNIR	400	600	1.0	30.0	0.0	0.0	30.0	Room	Ambient		Yes	3.5	In 	Out	CMP	MDD	"PGG, Student "				
BIR1DL051A	DL-CMP-051-A	29-Jul-05	30-Jul-08	BCF-FTIR2	1667	49859	4.0	NA	NA	NA	NA	Room	Dry air		No	55.0	Out	Out	MDD	CMP	"PGG, Student "				
BKR1DL051A	DL-CMP-051-A	29-Jul-05	30-Jul-08	BD-VNIR+B?F-FTIR2	300	49859	4.0	NA	NA	NA	NA	Room	Ambient+Dry		No	55.0	Out	Out	MDD	CMP	"PGG, Student "				
C1DL51A	DL-CMP-051-A	28-Jul-05	27-Jul-08	BD-VNIR	300	2600	5.0	30.0	0.0	0.0	30.0	Room	Ambient		Yes	3.5	Out	Out	MDD	CMP	"PGG, Student "				
C2DL51A	DL-CMP-051-A	26-Jul-05	26-Jul-08	BD-VNIR	410	590	0.5	30.0	0.0	0.0	30.0	Room	Ambient		Yes	3.5	Out	Out	MDD	CMP	"PGG, Student "				
C3DL51A	DL-CMP-051-A	11-Aug-06	11-Aug-09	BD-VNIR	400	600	1.0	30.0	0.0	0.0	30.0	Room	Ambient		Yes	3.5	In 	Out	CMP	MDD	"PGG, Student "				
BIR1DL052A	DL-CMP-052-A	4-Aug-05	10-Aug-08	BCF-FTIR2	1667	49859	4.0	NA	NA	NA	NA	Room	Dry air		No	55.0	Out	Out	MDD	CMP	"PGG, Student "				
BKR1DL052A	DL-CMP-052-A	4-Aug-05	10-Aug-08	BD-VNIR+B?F-FTIR2	300	49859	4.0	NA	NA	NA	NA	Room	Ambient+Dry		No	55.0	Out	Out	MDD	CMP	"PGG, Student "				
C1DL52A	DL-CMP-052-A	2-Aug-05	1-Aug-08	BD-VNIR	300	2600	5.0	30.0	0.0	0.0	30.0	Room	Ambient		Yes	7.0	In 	Out	MDD	CMP	"PGG, Student "				
C2DL52A	DL-CMP-052-A	2-Aug-05	2-Aug-08	BD-VNIR	410	590	0.5	30.0	0.0	0.0	30.0	Room	Ambient		Yes	7.0	In 	Out	MDD	CMP	"PGG, Student "				
BIR1DL053A	DL-CMP-053-A	4-Aug-05	10-Aug-08	BCF-FTIR2	1667	49859	4.0	NA	NA	NA	NA	Room	Dry air		No	55.0	Out	Out	MDD	CMP	"PGG, Student "				
BKR1DL053A	DL-CMP-053-A	4-Aug-05	10-Aug-08	BD-VNIR+B?F-FTIR2	300	49859	4.0	NA	NA	NA	NA	Room	Ambient+Dry		No	55.0	Out	Out	MDD	CMP	"PGG, Student "				
C1DL53A	DL-CMP-053-A	2-Aug-05	1-Aug-08	BD-VNIR	300	2600	5.0	30.0	0.0	0.0	30.0	Room	Ambient		Yes	7.0	In 	Out	MDD	CMP	"PGG, Student "				
C2DL53A	DL-CMP-053-A	2-Aug-05	2-Aug-08	BD-VNIR	410	590	0.5	30.0	0.0	0.0	30.0	Room	Ambient		Yes	7.0	In 	Out	MDD	CMP	"PGG, Student "				
C3DL53A	DL-CMP-053-A	3-Aug-06	3-Aug-09	BD-VNIR	400	600	1.0	30.0	0.0	0.0	30.0	Room	Ambient		Yes	7.0	In 	Out	CMP	MDD	"PGG, Student "				
BIR1DL054A	DL-CMP-054-A	4-Aug-05	10-Aug-08	BCF-FTIR2	1667	49859	4.0	NA	NA	NA	NA	Room	Dry air		No	55.0	Out	Out	MDD	CMP	"PGG, Student "				
BKR1DL054A	DL-CMP-054-A	4-Aug-05	10-Aug-08	BD-VNIR+B?F-FTIR2	300	49859	4.0	NA	NA	NA	NA	Room	Ambient+Dry		No	55.0	Out	Out	MDD	CMP	"PGG, Student "				
C1DL54A	DL-CMP-054-A	2-Aug-05	1-Aug-08	BD-VNIR	300	2600	5.0	30.0	0.0	0.0	30.0	Room	Ambient		Yes	7.0	In 	Out	MDD	CMP	"PGG, Student "				
C2DL54A	DL-CMP-054-A	2-Aug-05	2-Aug-08	BD-VNIR	410	590	0.5	30.0	0.0	0.0	30.0	Room	Ambient		Yes	7.0	In 	Out	MDD	CMP	"PGG, Student "				
C3DL54A	DL-CMP-054-A	4-Aug-06	4-Aug-09	BD-VNIR	400	600	1.0	30.0	0.0	0.0	30.0	Room	Ambient		Yes	7.0	In 	Out	CMP	MDD	"PGG, Student "				
BIR1DL055A	DL-CMP-055-A	4-Aug-05	10-Aug-08	BCF-FTIR2	1667	49859	4.0	NA	NA	NA	NA	Room	Dry air		No	55.0	Out	Out	MDD	CMP	"PGG, Student "				
BKR1DL055A	DL-CMP-055-A	4-Aug-05	10-Aug-08	BD-VNIR+B?F-FTIR2	300	49859	4.0	NA	NA	NA	NA	Room	Ambient+Dry		No	55.0	Out	Out	MDD	CMP	"PGG, Student "				
C1DL55A	DL-CMP-055-A	2-Aug-05	1-Aug-08	BD-VNIR	300	2600	5.0	30.0	0.0	0.0	30.0	Room	Ambient		Yes	7.0	In 	Out	MDD	CMP	"PGG, Student "				
C2DL55A	DL-CMP-055-A	2-Aug-05	2-Aug-08	BD-VNIR	410	590	0.5	30.0	0.0	0.0	30.0	Room	Ambient		Yes	7.0	In 	Out	MDD	CMP	"PGG, Student "				
C3DL55A	DL-CMP-055-A	4-Aug-06	4-Aug-09	BD-VNIR	400	600	1.0	30.0	0.0	0.0	30.0	Room	Ambient		Yes	7.0	In 	Out	CMP	MDD	"PGG, Student "				
BIR1DL056A	DL-CMP-056-A	5-Aug-05	10-Aug-08	BCF-FTIR2	1667	49859	4.0	NA	NA	NA	NA	Room	Dry air		No	55.0	Out	Out	MDD	CMP	"PGG, Student "				
BKR1DL056A	DL-CMP-056-A	10-Aug-05	10-Aug-08	BD-VNIR+B?F-FTIR2	300	49859	4.0	NA	NA	NA	NA	Room	Ambient+Dry		No	55.0	Out	Out	MDD	CMP	"PGG, Student "				
C1DL56A	DL-CMP-056-A	9-Aug-05	9-Aug-08	BD-VNIR	300	2600	5.0	30.0	0.0	0.0	30.0	Room	Ambient		Yes	7.0	In 	Out	MDD	CMP	"PGG, Student "				
C2DL56A	DL-CMP-056-A	5-Aug-05	5-Aug-08	BD-VNIR	410	590	0.5	30.0	0.0	0.0	30.0	Room	Ambient		Yes	7.0	In 	Out	MDD	CMP	"PGG, Student "				
C3DL56A	DL-CMP-056-A	9-Aug-06	9-Aug-09	BD-VNIR	400	600	1.0	30.0	0.0	0.0	30.0	Room	Ambient		Yes	7.0	In 	Out	CMP	MDD	"PGG, Student "				
BIR1DL057A	DL-CMP-057-A	5-Aug-05	10-Aug-08	BCF-FTIR2	1667	49859	4.0	NA	NA	NA	NA	Room	Dry air		No	55.0	Out	Out	MDD	CMP	"PGG, Student "				
BKR1DL057A	DL-CMP-057-A	10-Aug-05	10-Aug-08	BD-VNIR+B?F-FTIR2	300	49859	4.0	NA	NA	NA	NA	Room	Ambient+Dry		No	55.0	Out	Out	MDD	CMP	"PGG, Student "				
C1DL57A	DL-CMP-057-A	9-Aug-05	9-Aug-08	BD-VNIR	300	2600	5.0	30.0	0.0	0.0	30.0	Room	Ambient		Yes	7.0	In 	Out	MDD	CMP	"PGG, Student "				
C2DL57A	DL-CMP-057-A	5-Aug-05	5-Aug-08	BD-VNIR	410	590	0.5	30.0	0.0	0.0	30.0	Room	Ambient		Yes	7.0	In 	Out	MDD	CMP	"PGG, Student "				
C3DL57A	DL-CMP-057-A	9-Aug-06	9-Aug-09	BD-VNIR	400	600	1.0	30.0	0.0	0.0	30.0	Room	Ambient		Yes	7.0	In 	Out	CMP	MDD	"PGG, Student "				
BIR1DL058A	DL-CMP-058-A	5-Aug-05	10-Aug-08	BCF-FTIR2	1667	49859	4.0	NA	NA	NA	NA	Room	Dry air		No	55.0	Out	Out	MDD	CMP	"PGG, Student "				
BKR1DL058A	DL-CMP-058-A	10-Aug-05	10-Aug-08	BD-VNIR+B?F-FTIR2	300	49859	4.0	NA	NA	NA	NA	Room	Ambient+Dry		No	55.0	Out	Out	MDD	CMP	"PGG, Student "				
C1DL58A	DL-CMP-058-A	9-Aug-05	9-Aug-08	BD-VNIR	300	2600	5.0	30.0	0.0	0.0	30.0	Room	Ambient		Yes	7.0	In 	Out	MDD	CMP	"PGG, Student "				
C2DL58A	DL-CMP-058-A	5-Aug-05	5-Aug-08	BD-VNIR	410	590	0.5	30.0	0.0	0.0	30.0	Room	Ambient		Yes	7.0	In 	Out	MDD	CMP	"PGG, Student "				
C3DL58A	DL-CMP-058-A	11-Aug-06	11-Aug-09	BD-VNIR	400	600	1.0	30.0	0.0	0.0	30.0	Room	Ambient		Yes	3.5	In 	Out	CMP	MDD	"PGG, Student "				
BIR1DL059A	DL-CMP-059-A	9-Aug-05	10-Aug-08	BCF-FTIR2	1667	49859	4.0	NA	NA	NA	NA	Room	Dry air		No	55.0	Out	Out	MDD	CMP	"PGG, Student "				
BKR1DL059A	DL-CMP-059-A	9-Aug-05	10-Aug-08	BD-VNIR+B?F-FTIR2	300	49859	4.0	NA	NA	NA	NA	Room	Ambient+Dry		No	55.0	Out	Out	MDD	CMP	"PGG, Student "				
C1DL59A	DL-CMP-059-A	5-Aug-05	5-Aug-08	BD-VNIR	300	2600	5.0	30.0	0.0	0.0	30.0	Room	Ambient		Yes	7.0	In 	Out	MDD	CMP	"PGG, Student "				
C2DL59A	DL-CMP-059-A	5-Aug-05	5-Aug-08	BD-VNIR	410	590	0.5	30.0	0.0	0.0	30.0	Room	Ambient		Yes	7.0	In 	Out	MDD	CMP	"PGG, Student "				
C3DL59A	DL-CMP-059-A	9-Aug-06	9-Aug-09	BD-VNIR	400	600	1.0	30.0	0.0	0.0	30.0	Room	Ambient		Yes	7.0	In 	Out	CMP	MDD	"PGG, Student "				
BIR1DL060A	DL-CMP-060-A	9-Aug-05	10-Aug-08	BCF-FTIR2	1667	49859	4.0	NA	NA	NA	NA	Room	Dry air		No	55.0	Out	Out	MDD	CMP	"PGG, Student "				
BKR1DL060A	DL-CMP-060-A	9-Aug-05	10-Aug-08	BD-VNIR+B?F-FTIR2	300	49859	4.0	NA	NA	NA	NA	Room	Ambient+Dry		No	55.0	Out	Out	MDD	CMP	"PGG, Student "				
C1DL60A	DL-CMP-060-A	5-Aug-05	5-Aug-08	BD-VNIR	300	2600	5.0	30.0	0.0	0.0	30.0	Room	Ambient		Yes	7.0	In 	Out	MDD	CMP	"PGG, Student "				
C2DL60A	DL-CMP-060-A	5-Aug-05	5-Aug-08	BD-VNIR	410	590	0.5	30.0	0.0	0.0	30.0	Room	Ambient		Yes	7.0	In 	Out	MDD	CMP	"PGG, Student "				
BIR1DL061A	DL-CMP-061-A	14-Apr-06	13-Apr-09	BCF-FTIR2	1428	49859	4.0	NA	NA	NA	NA	Room	Dry air		No	55.0	Out	Out	MDD	CMP	"PGG, Student "				
BKR1DL061A	DL-CMP-061-A	14-Apr-06	13-Apr-09	BD-VNIR+B?F-FTIR2	300	49859	4.0	NA	NA	NA	NA	Room	Ambient+Dry		No	55.0	Out	Out	MDD	CMP	"PGG, Student "				
C1DL61A	DL-CMP-061-A	13-Apr-06	13-Apr-09	BD-VNIR	300	2600	5.0	30.0	0.0	0.0	30.0	Room	Ambient		Yes	7.0	In 	Out	MDD	CMP	"PGG, Student "				
C3DL61A	DL-CMP-061-A	9-May-06	9-May-09	BD-VNIR	400	600	1.0	30.0	0.0	0.0	30.0	Room	Ambient		Yes	7.0	In 	Out	MDD	CMP	"PGG, Student "				
